branch_id,branch_name,kota,provinsi,average_rating,total_transactions
32084,Kimia Farma - Klinik & Apotek,Balikpapan,Kalimantan Timur,3.9985748218527313,421
80162,Kimia Farma - Klinik & Apotek,Pontianak,Kalimantan Barat,3.9985542168674684,415
96754,Kimia Farma - Klinik-Apotek-Laboratorium,Lhokseumawe,Aceh,3.9984693877551,392
27405,Kimia Farma - Klinik & Apotek,Padang,Sumatera Barat,3.9984654731457789,391
15293,Kimia Farma - Klinik-Apotek-Laboratorium,Bandung,Jawa Barat,3.9984455958549203,386
59275,Kimia Farma - Apotek,Garut,Jawa Barat,3.9984415584415562,385
94478,Kimia Farma - Klinik & Apotek,Padang Sidempuan,Sumatera Utara,3.9984340044742739,447
86061,Kimia Farma - Klinik & Apotek,Subang,Jawa Barat,3.9984168865435357,379
62744,Kimia Farma - Apotek,Sorong,Papua Barat,3.9983651226158079,367
39278,Kimia Farma - Klinik & Apotek,Ciamis,Jawa Barat,3.9983606557377054,366
84922,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,3.9983568075117368,426
76512,Kimia Farma - Klinik & Apotek,Bogor,Jawa Barat,3.9983132530120469,415
15235,Kimia Farma - Apotek,Payakumbuh,Sumatera Barat,3.9982758620689638,406
49606,Kimia Farma - Apotek,Palu,Sulawesi Tengah,3.9982500000000005,400
78631,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,3.9981865284974094,386
94359,Kimia Farma - Klinik-Apotek-Laboratorium,Dumai,Riau,3.9981818181818189,385
88605,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,3.9981481481481471,432
90260,Kimia Farma - Klinik-Apotek-Laboratorium,Pekanbaru,Riau,3.9979797979797977,396
61197,Kimia Farma - Klinik & Apotek,Samarinda,Kalimantan Timur,3.9979643765903319,393
76675,Kimia Farma - Klinik-Apotek-Laboratorium,Jambi,Jambi,3.997948717948717,390
40205,Kimia Farma - Klinik-Apotek-Laboratorium,Tasikmalaya,Jawa Barat,3.9979328165374666,387
48388,Kimia Farma - Apotek,Palangkaraya,Kalimantan Tengah,3.9978947368421074,380
45107,Kimia Farma - Klinik-Apotek-Laboratorium,Bogor,Jawa Barat,3.997836538461538,416
93689,Kimia Farma - Klinik & Apotek,Malang,Jawa Timur,3.997808219178081,365
46337,Kimia Farma - Klinik & Apotek,Banjarmasin,Kalimantan Selatan,3.9978048780487803,410
80444,Kimia Farma - Klinik & Apotek,Ternate,Maluku Utara,3.9978021978022,364
44176,Kimia Farma - Klinik & Apotek,Bandung,Jawa Barat,3.9976905311778324,433
80412,Kimia Farma - Apotek,Bekasi,Jawa Barat,3.9976683937823831,386
53371,Kimia Farma - Klinik & Apotek,Tomohon,Sulawesi Utara,3.9975308641975342,405
28123,Kimia Farma - Apotek,Deli Serdang,Sumatera Utara,3.9975206611570258,363
20062,Kimia Farma - Klinik-Apotek-Laboratorium,Bekasi,Jawa Barat,3.997512437810947,402
93274,Kimia Farma - Klinik & Apotek,Magelang,Jawa Tengah,3.9974504249291756,353
24223,Kimia Farma - Klinik & Apotek,Makassar,Sulawesi Selatan,3.9974418604651176,430
64238,Kimia Farma - Apotek,Jakarta,DKI Jakarta,3.9974093264248705,386
59628,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,3.9974093264248682,386
26671,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,3.9973262032085572,374
78874,Kimia Farma - Klinik & Apotek,Tomohon,Sulawesi Utara,3.9972752043596746,367
69823,Kimia Farma - Klinik-Apotek-Laboratorium,Denpasar,Bali,3.9972677595628392,366
70637,Kimia Farma - Klinik & Apotek,Tarakan,Kalimantan Utara,3.9972375690607729,362
24646,Kimia Farma - Apotek,Kupang,Nusa Tenggara Timur,3.9971794871794883,390
69438,Kimia Farma - Klinik & Apotek,Surabaya,Jawa Timur,3.9971649484536109,388
61932,Kimia Farma - Klinik & Apotek,Kupang,Nusa Tenggara Timur,3.9971649484536105,388
89769,Kimia Farma - Apotek,Sukabumi,Jawa Barat,3.99711286089239,381
58132,Kimia Farma - Apotek,Padang Sidempuan,Sumatera Utara,3.9971052631578945,380
64844,Kimia Farma - Klinik-Apotek-Laboratorium,Tasikmalaya,Jawa Barat,3.9970521541950133,441
71085,Kimia Farma - Klinik & Apotek,Bima,Nusa Tenggara Barat,3.9970326409495556,337
53586,Kimia Farma - Klinik-Apotek-Laboratorium,Sukabumi,Jawa Barat,3.9970223325062033,403
17125,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,3.9970189701897039,369
42026,Kimia Farma - Klinik & Apotek,Batam,Kepulauan Riau,3.9970149253731324,402
70567,Kimia Farma - Klinik & Apotek,Tasikmalaya,Jawa Barat,3.9969773299748081,397
18924,Kimia Farma - Klinik-Apotek-Laboratorium,Surabaya,Jawa Timur,3.9969620253164555,395
61821,Kimia Farma - Klinik-Apotek-Laboratorium,Samarinda,Kalimantan Timur,3.9969543147208104,394
34591,Kimia Farma - Apotek,Jayapura,Papua,3.9969267139479911,423
49833,Kimia Farma - Apotek,Pekanbaru,Riau,3.9968973747016729,419
55386,Kimia Farma - Apotek,Cilacap,Jawa Tengah,3.9968668407310726,383
65823,Kimia Farma - Apotek,Kendari,Sulawesi Tenggara,3.9968599033816425,414
40671,Kimia Farma - Klinik & Apotek,Dumai,Riau,3.9967914438502676,374
67860,Kimia Farma - Apotek,Bontang,Kalimantan Timur,3.9967828418230567,373
94162,Kimia Farma - Apotek,Samarinda,Kalimantan Timur,3.9967567567567559,370
96210,Kimia Farma - Apotek,Padang Sidempuan,Sumatera Utara,3.9967567567567541,370
85310,Kimia Farma - Klinik-Apotek-Laboratorium,Jakarta,DKI Jakarta,3.9966921119592866,393
93854,Kimia Farma - Klinik & Apotek,Pekanbaru,Riau,3.9965789473684219,380
60999,Kimia Farma - Klinik-Apotek-Laboratorium,Manado,Sulawesi Utara,3.9965425531914889,376
57445,Kimia Farma - Klinik & Apotek,Cilacap,Jawa Tengah,3.9964912280701754,399
13782,Kimia Farma - Klinik-Apotek-Laboratorium,Karawang,Jawa Barat,3.9964285714285666,364
23470,Kimia Farma - Klinik-Apotek-Laboratorium,Lubuklinggau,Sumatera Selatan,3.99639889196676,361
36953,Kimia Farma - Apotek,Cilacap,Jawa Tengah,3.9963917525773209,388
88340,Kimia Farma - Klinik-Apotek-Laboratorium,Tarakan,Kalimantan Utara,3.9962962962962969,405
89772,Kimia Farma - Apotek,Langsa,Aceh,3.9961832061068687,393
41347,Kimia Farma - Klinik & Apotek,Semarang,Jawa Tengah,3.996073903002308,433
85280,Kimia Farma - Apotek,Banda Aceh,Aceh,3.9960422163588389,379
47178,Kimia Farma - Apotek,Magelang,Jawa Tengah,3.996,400
67338,Kimia Farma - Klinik & Apotek,Surabaya,Jawa Timur,3.9959893048128343,374
24305,Kimia Farma - Klinik & Apotek,Kuningan,Jawa Barat,3.9959330143540668,418
22252,Kimia Farma - Klinik-Apotek-Laboratorium,Bitung,Sulawesi Utara,3.9959183673469383,392
69238,Kimia Farma - Klinik-Apotek-Laboratorium,Makassar,Sulawesi Selatan,3.9959079283887435,391
99589,Kimia Farma - Klinik & Apotek,Yogyakarta,DI Yogyakarta,3.9958737864077678,412
39767,Kimia Farma - Klinik-Apotek-Laboratorium,Kotamobagu,Sulawesi Utara,3.9958230958230945,407
28315,Kimia Farma - Klinik-Apotek-Laboratorium,Sukabumi,Jawa Barat,3.9957647058823511,425
29810,Kimia Farma - Klinik-Apotek-Laboratorium,Kendari,Sulawesi Tenggara,3.9957605985037419,401
58848,Kimia Farma - Klinik & Apotek,Sibolga,Sumatera Utara,3.9956772334293937,347
94975,Kimia Farma - Klinik-Apotek-Laboratorium,Kuningan,Jawa Barat,3.9956521739130415,391
29294,Kimia Farma - Klinik-Apotek-Laboratorium,Ternate,Maluku Utara,3.9955844155844167,385
56257,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,3.995511221945137,401
23057,Kimia Farma - Klinik & Apotek,Gorontalo,Gorontalo,3.9954545454545443,418
35044,Kimia Farma - Apotek,Ciamis,Jawa Barat,3.9954423592493287,373
39326,Kimia Farma - Klinik & Apotek,Lubuklinggau,Sumatera Selatan,3.9952380952380939,399
56537,Kimia Farma - Klinik-Apotek-Laboratorium,Semarang,Jawa Tengah,3.9952141057934547,397
16158,Kimia Farma - Apotek,Subang,Jawa Barat,3.995177664974618,394
42584,Kimia Farma - Klinik & Apotek,Bima,Nusa Tenggara Barat,3.9951406649616379,391
99485,Kimia Farma - Klinik-Apotek-Laboratorium,Cilacap,Jawa Tengah,3.995133819951342,411
16339,Kimia Farma - Apotek,Subang,Jawa Barat,3.9951086956521737,368
93257,Kimia Farma - Apotek,Kotamobagu,Sulawesi Utara,3.9950980392156867,408
14495,Kimia Farma - Apotek,Banjarmasin,Kalimantan Selatan,3.995037220843674,403
91195,Kimia Farma - Klinik-Apotek-Laboratorium,Banjarmasin,Kalimantan Selatan,3.9950372208436722,403
29718,Kimia Farma - Apotek,Semarang,Jawa Tengah,3.9949999999999983,360
57621,Kimia Farma - Klinik & Apotek,Jayapura,Papua,3.9949494949494953,396
94743,Kimia Farma - Apotek,Semarang,Jawa Tengah,3.9949494949494948,396
51224,Kimia Farma - Klinik-Apotek-Laboratorium,Palembang,Sumatera Selatan,3.994946808510639,376
25254,Kimia Farma - Klinik-Apotek-Laboratorium,Tasikmalaya,Jawa Barat,3.9949333333333343,375
89507,Kimia Farma - Apotek,Bitung,Sulawesi Utara,3.9949074074074078,432
86237,Kimia Farma - Klinik-Apotek-Laboratorium,Payakumbuh,Sumatera Barat,3.9948979591836764,392
24294,Kimia Farma - Apotek,Payakumbuh,Sumatera Barat,3.9948148148148115,405
59763,Kimia Farma - Klinik & Apotek,Indramayu,Jawa Barat,3.9948087431693984,366
12972,Kimia Farma - Klinik & Apotek,Ternate,Maluku Utara,3.9946666666666646,375
47547,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,3.9946601941747568,412
78479,Kimia Farma - Klinik & Apotek,Jakarta,DKI Jakarta,3.9946380697050943,373
86546,Kimia Farma - Klinik & Apotek,Pematangsiantar,Sumatera Utara,3.9946291560102325,391
90897,Kimia Farma - Klinik & Apotek,Banjarmasin,Kalimantan Selatan,3.9945945945945946,370
13393,Kimia Farma - Klinik & Apotek,Malang,Jawa Timur,3.9945679012345656,405
47641,Kimia Farma - Klinik-Apotek-Laboratorium,Cilacap,Jawa Tengah,3.9945595854922278,386
46902,Kimia Farma - Apotek,Cirebon,Jawa Barat,3.994531249999997,384
12536,Kimia Farma - Klinik-Apotek-Laboratorium,Dumai,Riau,3.9945137157107244,401
61194,Kimia Farma - Apotek,Jakarta,DKI Jakarta,3.9944903581267206,363
41352,Kimia Farma - Klinik & Apotek,Langsa,Aceh,3.9944598337950157,361
68616,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,3.9943488943488932,407
94113,Kimia Farma - Klinik & Apotek,Lubuklinggau,Sumatera Selatan,3.9942786069651768,402
95634,Kimia Farma - Klinik & Apotek,Sorong,Papua Barat,3.9942643391521204,401
18508,Kimia Farma - Klinik & Apotek,Magelang,Jawa Tengah,3.9942396313364052,434
45072,Kimia Farma - Apotek,Surabaya,Jawa Timur,3.9942355889724284,399
83109,Kimia Farma - Klinik-Apotek-Laboratorium,Banda Aceh,Aceh,3.9941860465116297,430
78241,Kimia Farma - Klinik-Apotek-Laboratorium,Sorong,Papua Barat,3.9941489361702147,376
62295,Kimia Farma - Klinik & Apotek,Probolinggo,Jawa Timur,3.9941326530612269,392
27470,Kimia Farma - Klinik & Apotek,Tangerang,Banten,3.9941176470588231,408
25947,Kimia Farma - Apotek,Denpasar,Bali,3.9940721649484572,388
56877,Kimia Farma - Apotek,Subang,Jawa Barat,3.9940568475452225,387
14338,Kimia Farma - Klinik & Apotek,Cilacap,Jawa Tengah,3.9940446650124066,403
16331,Kimia Farma - Klinik & Apotek,Bima,Nusa Tenggara Barat,3.9940414507772006,386
44246,Kimia Farma - Klinik-Apotek-Laboratorium,Kupang,Nusa Tenggara Timur,3.9940414507772006,386
89366,Kimia Farma - Klinik & Apotek,Tangerang,Banten,3.9939110070257628,427
25923,Kimia Farma - Klinik & Apotek,Medan,Sumatera Utara,3.9937810945273626,402
94165,Kimia Farma - Apotek,Karawang,Jawa Barat,3.9937500000000026,368
83839,Kimia Farma - Apotek,Langsa,Aceh,3.9936915887850453,428
42273,Kimia Farma - Apotek,Ternate,Maluku Utara,3.993622448979592,392
60036,Kimia Farma - Apotek,Batam,Kepulauan Riau,3.9936117936117945,407
14819,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,3.9935960591133028,406
84347,Kimia Farma - Klinik & Apotek,Karawang,Jawa Barat,3.9935567010309292,388
12414,Kimia Farma - Klinik & Apotek,Tangerang,Banten,3.9934837092731845,399
19337,Kimia Farma - Klinik-Apotek-Laboratorium,Kuningan,Jawa Barat,3.9934725848563981,383
19898,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,3.99344262295082,427
70860,Kimia Farma - Klinik & Apotek,Lubuklinggau,Sumatera Selatan,3.99331619537275,389
38353,Kimia Farma - Klinik-Apotek-Laboratorium,Karawang,Jawa Barat,3.9932944606413994,343
46605,Kimia Farma - Klinik & Apotek,Balikpapan,Kalimantan Timur,3.9932642487046621,386
24116,Kimia Farma - Klinik-Apotek-Laboratorium,Bontang,Kalimantan Timur,3.9932203389830532,354
99064,Kimia Farma - Klinik-Apotek-Laboratorium,Bima,Nusa Tenggara Barat,3.9932084309133469,427
11611,Kimia Farma - Klinik-Apotek-Laboratorium,Padang Sidempuan,Sumatera Utara,3.9931645569620251,395
38713,Kimia Farma - Klinik & Apotek,Payakumbuh,Sumatera Barat,3.9931578947368416,380
79497,Kimia Farma - Klinik & Apotek,Payakumbuh,Sumatera Barat,3.9931398416886519,379
39130,Kimia Farma - Klinik-Apotek-Laboratorium,Yogyakarta,DI Yogyakarta,3.9931216931216937,378
56376,Kimia Farma - Klinik-Apotek-Laboratorium,Pekanbaru,Riau,3.9929648241206039,398
28401,Kimia Farma - Apotek,Magelang,Jawa Tengah,3.9929245283018862,424
21659,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,3.9929113924050625,395
52020,Kimia Farma - Apotek,Banda Aceh,Aceh,3.9928395061728388,405
33502,Kimia Farma - Klinik & Apotek,Padang,Sumatera Barat,3.9928020565552669,389
74389,Kimia Farma - Klinik-Apotek-Laboratorium,Deli Serdang,Sumatera Utara,3.9927884615384612,416
87702,Kimia Farma - Klinik-Apotek-Laboratorium,Kupang,Nusa Tenggara Timur,3.9927083333333355,384
27679,Kimia Farma - Apotek,Batam,Kepulauan Riau,3.9926966292134831,356
25919,Kimia Farma - Klinik & Apotek,Ambon,Maluku,3.992695214105793,397
76170,Kimia Farma - Apotek,Tangerang,Banten,3.992613636363636,352
28872,Kimia Farma - Klinik-Apotek-Laboratorium,Deli Serdang,Sumatera Utara,3.9925831202046038,391
92148,Kimia Farma - Klinik & Apotek,Bogor,Jawa Barat,3.9925301204819275,415
89156,Kimia Farma - Klinik & Apotek,Pontianak,Kalimantan Barat,3.9924812030075216,399
34519,Kimia Farma - Klinik & Apotek,Cikampek,Jawa Barat,3.9924281984334189,383
87404,Kimia Farma - Klinik-Apotek-Laboratorium,Kuningan,Jawa Barat,3.9923884514435715,381
40330,Kimia Farma - Klinik-Apotek-Laboratorium,Banda Aceh,Aceh,3.9923884514435692,381
48161,Kimia Farma - Klinik-Apotek-Laboratorium,Tarakan,Kalimantan Utara,3.9923684210526331,380
72424,Kimia Farma - Klinik & Apotek,Sibolga,Sumatera Utara,3.9923664122137388,393
92127,Kimia Farma - Klinik & Apotek,Jakarta,DKI Jakarta,3.9923076923076937,377
55000,Kimia Farma - Apotek,Makassar,Sulawesi Selatan,3.9922872340425517,376
23471,Kimia Farma - Apotek,Kendari,Sulawesi Tenggara,3.9921914357682642,397
18858,Kimia Farma - Klinik-Apotek-Laboratorium,Surabaya,Jawa Timur,3.9921717171717161,396
24692,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,3.992161520190026,421
41023,Kimia Farma - Klinik & Apotek,Denpasar,Bali,3.99207650273224,366
66037,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,3.9920716112531984,391
90415,Kimia Farma - Apotek,Gorontalo,Gorontalo,3.9920634920634948,378
48243,Kimia Farma - Klinik & Apotek,Tasikmalaya,Jawa Barat,3.9920595533498737,403
27479,Kimia Farma - Klinik-Apotek-Laboratorium,Pekanbaru,Riau,3.9920227920227922,351
25962,Kimia Farma - Klinik & Apotek,Garut,Jawa Barat,3.9919597989949738,398
55235,Kimia Farma - Klinik & Apotek,Bekasi,Jawa Barat,3.9918699186991886,369
34669,Kimia Farma - Klinik & Apotek,Solok,Sumatera Barat,3.9918367346938766,392
85279,Kimia Farma - Klinik-Apotek-Laboratorium,Bogor,Jawa Barat,3.9916890080428975,373
18301,Kimia Farma - Klinik-Apotek-Laboratorium,Ambon,Maluku,3.9916256157635446,406
94558,Kimia Farma - Klinik & Apotek,Mataram,Nusa Tenggara Barat,3.9915841584158414,404
20242,Kimia Farma - Klinik-Apotek-Laboratorium,Pontianak,Kalimantan Barat,3.9915816326530607,392
82058,Kimia Farma - Klinik & Apotek,Karawang,Jawa Barat,3.9915632754342423,403
93657,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,3.9915068493150687,365
86760,Kimia Farma - Klinik & Apotek,Garut,Jawa Barat,3.9914507772020724,386
89384,Kimia Farma - Klinik & Apotek,Denpasar,Bali,3.9914215686274535,408
16417,Kimia Farma - Klinik-Apotek-Laboratorium,Purwakarta,Jawa Barat,3.9913705583756336,394
59416,Kimia Farma - Klinik & Apotek,Tangerang,Banten,3.991304347826087,414
49734,Kimia Farma - Klinik & Apotek,Madiun,Jawa Timur,3.9912408759124056,411
73360,Kimia Farma - Klinik & Apotek,Pekanbaru,Riau,3.9911764705882344,408
50739,Kimia Farma - Klinik & Apotek,Kuningan,Jawa Barat,3.9911602209944741,362
64188,Kimia Farma - Klinik-Apotek-Laboratorium,Mataram,Nusa Tenggara Barat,3.9910810810810822,370
34854,Kimia Farma - Klinik-Apotek-Laboratorium,Probolinggo,Jawa Timur,3.9910485933503841,391
48590,Kimia Farma - Klinik & Apotek,Garut,Jawa Barat,3.9910290237467003,379
99291,Kimia Farma - Klinik-Apotek-Laboratorium,Tasikmalaya,Jawa Barat,3.9908355795148251,371
98818,Kimia Farma - Apotek,Manado,Sulawesi Utara,3.9908212560386467,414
68704,Kimia Farma - Klinik-Apotek-Laboratorium,Medan,Sumatera Utara,3.9908018867924548,424
53877,Kimia Farma - Klinik & Apotek,Ciamis,Jawa Barat,3.9907990314769979,413
69273,Kimia Farma - Klinik & Apotek,Magelang,Jawa Tengah,3.9907582938388604,422
93401,Kimia Farma - Apotek,Ambon,Maluku,3.9907103825136643,366
93630,Kimia Farma - Klinik-Apotek-Laboratorium,Kendari,Sulawesi Tenggara,3.9906565656565629,396
28215,Kimia Farma - Klinik & Apotek,Banda Aceh,Aceh,3.9906166219839108,373
30203,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,3.9904509283819642,377
13792,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,3.9903645833333332,384
96500,Kimia Farma - Klinik & Apotek,Probolinggo,Jawa Timur,3.9903614457831336,415
97234,Kimia Farma - Klinik-Apotek-Laboratorium,Ciamis,Jawa Barat,3.9903581267217643,363
63942,Kimia Farma - Apotek,Bandung,Jawa Barat,3.9902985074626875,402
43380,Kimia Farma - Klinik & Apotek,Palangkaraya,Kalimantan Tengah,3.9902964959568727,371
27840,Kimia Farma - Apotek,Denpasar,Bali,3.9902631578947365,380
20957,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,3.9902313624678665,389
68056,Kimia Farma - Klinik-Apotek-Laboratorium,Mataram,Nusa Tenggara Barat,3.9901808785529709,387
82380,Kimia Farma - Apotek,Solok,Sumatera Barat,3.99012987012987,385
86667,Kimia Farma - Apotek,Bekasi,Jawa Barat,3.9901265822784806,395
15668,Kimia Farma - Klinik & Apotek,Cianjur,Jawa Barat,3.9901069518716588,374
95971,Kimia Farma - Apotek,Banjarmasin,Kalimantan Selatan,3.9901069518716574,374
70223,Kimia Farma - Klinik-Apotek-Laboratorium,Semarang,Jawa Tengah,3.9901041666666663,384
24913,Kimia Farma - Apotek,Bekasi,Jawa Barat,3.9899999999999971,400
34829,Kimia Farma - Apotek,Lubuklinggau,Sumatera Selatan,3.9899749373433591,399
22764,Kimia Farma - Apotek,Denpasar,Bali,3.989972899728996,369
67303,Kimia Farma - Klinik-Apotek-Laboratorium,Magelang,Jawa Tengah,3.9899497487437161,398
36275,Kimia Farma - Klinik-Apotek-Laboratorium,Jayapura,Papua,3.98992443324937,397
69697,Kimia Farma - Klinik & Apotek,Ternate,Maluku Utara,3.9899038461538456,416
25090,Kimia Farma - Apotek,Sukabumi,Jawa Barat,3.9898823529411751,425
13089,Kimia Farma - Apotek,Subang,Jawa Barat,3.98981233243968,373
95120,Kimia Farma - Apotek,Garut,Jawa Barat,3.9897727272727255,352
94023,Kimia Farma - Klinik-Apotek-Laboratorium,Kotamobagu,Sulawesi Utara,3.9897560975609729,410
15545,Kimia Farma - Klinik & Apotek,Surabaya,Jawa Timur,3.989655172413793,406
77212,Kimia Farma - Klinik & Apotek,Bandung,Jawa Barat,3.9896276595744675,376
67153,Kimia Farma - Klinik & Apotek,Makassar,Sulawesi Selatan,3.9894878706199455,371
49262,Kimia Farma - Klinik & Apotek,Cilacap,Jawa Tengah,3.989473684210525,361
22280,Kimia Farma - Apotek,Batam,Kepulauan Riau,3.9894736842105236,418
96486,Kimia Farma - Klinik & Apotek,Bandung,Jawa Barat,3.9894206549118381,397
64436,Kimia Farma - Klinik-Apotek-Laboratorium,Deli Serdang,Sumatera Utara,3.98941798941799,378
20339,Kimia Farma - Klinik & Apotek,Tasikmalaya,Jawa Barat,3.9894056847545207,387
64017,Kimia Farma - Klinik & Apotek,Pangkalpinang,Bangka Belitung,3.9893732970027265,367
41701,Kimia Farma - Apotek,Pekanbaru,Riau,3.9893401015228456,394
28211,Kimia Farma - Klinik-Apotek-Laboratorium,Medan,Sumatera Utara,3.9892944038929454,411
67427,Kimia Farma - Klinik-Apotek-Laboratorium,Mataram,Nusa Tenggara Barat,3.9892307692307694,390
67589,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,3.9892307692307671,390
78858,Kimia Farma - Klinik & Apotek,Banjarmasin,Kalimantan Selatan,3.989226519337016,362
35269,Kimia Farma - Klinik & Apotek,Padang Sidempuan,Sumatera Utara,3.9892156862745103,408
28273,Kimia Farma - Klinik-Apotek-Laboratorium,Purwakarta,Jawa Barat,3.9891566265060234,332
79919,Kimia Farma - Klinik & Apotek,Probolinggo,Jawa Timur,3.9890756302520982,357
93093,Kimia Farma - Klinik-Apotek-Laboratorium,Indramayu,Jawa Barat,3.9890585241730294,393
70971,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,3.9890585241730285,393
87710,Kimia Farma - Klinik & Apotek,Kuningan,Jawa Barat,3.9890585241730281,393
64642,Kimia Farma - Klinik-Apotek-Laboratorium,Tebing Tinggi,Sumatera Utara,3.98904109589041,365
58928,Kimia Farma - Apotek,Solok,Sumatera Barat,3.9889763779527576,381
55980,Kimia Farma - Klinik & Apotek,Cikampek,Jawa Barat,3.9889162561576339,406
44889,Kimia Farma - Klinik & Apotek,Jakarta,DKI Jakarta,3.9888888888888863,360
31074,Kimia Farma - Klinik-Apotek-Laboratorium,Cikampek,Jawa Barat,3.9888594164456235,377
83060,Kimia Farma - Klinik & Apotek,Balikpapan,Kalimantan Timur,3.9888020833333342,384
13713,Kimia Farma - Klinik & Apotek,Tarakan,Kalimantan Utara,3.9886977886977877,407
99950,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,3.9886842105263147,380
45266,Kimia Farma - Klinik & Apotek,Palembang,Sumatera Selatan,3.9886649874055431,397
93529,Kimia Farma - Klinik & Apotek,Yogyakarta,DI Yogyakarta,3.9886310904872389,431
88782,Kimia Farma - Klinik-Apotek-Laboratorium,Makassar,Sulawesi Selatan,3.9885869565217411,368
76725,Kimia Farma - Apotek,Subang,Jawa Barat,3.9885856079404456,403
61959,Kimia Farma - Klinik & Apotek,Jambi,Jambi,3.9884931506849308,365
28380,Kimia Farma - Klinik-Apotek-Laboratorium,Bekasi,Jawa Barat,3.9884615384615363,390
11999,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,3.9883597883597894,378
31604,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,3.9883468834688345,369
46514,Kimia Farma - Klinik-Apotek-Laboratorium,Solok,Sumatera Barat,3.9883054892601431,419
90206,Kimia Farma - Apotek,Kotamobagu,Sulawesi Utara,3.9882191780821921,365
42043,Kimia Farma - Klinik & Apotek,Samarinda,Kalimantan Timur,3.9881642512077282,414
61007,Kimia Farma - Apotek,Purwakarta,Jawa Barat,3.9880597014925394,402
34991,Kimia Farma - Apotek,Malang,Jawa Timur,3.9880319148936167,376
94518,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,3.9880299251870293,401
59448,Kimia Farma - Klinik-Apotek-Laboratorium,Cirebon,Jawa Barat,3.9878947368421049,380
27441,Kimia Farma - Apotek,Lhokseumawe,Aceh,3.9878865979381448,388
15267,Kimia Farma - Klinik & Apotek,Cilacap,Jawa Tengah,3.9878640776699008,412
52852,Kimia Farma - Klinik & Apotek,Palembang,Sumatera Selatan,3.9877934272300455,426
73569,Kimia Farma - Apotek,Madiun,Jawa Timur,3.9877284595300253,383
62756,Kimia Farma - Klinik & Apotek,Kendari,Sulawesi Tenggara,3.9877237851662404,391
62312,Kimia Farma - Apotek,Cianjur,Jawa Barat,3.9877192982456147,399
68853,Kimia Farma - Apotek,Subang,Jawa Barat,3.987696335078533,382
91016,Kimia Farma - Klinik & Apotek,Ciamis,Jawa Barat,3.9874125874125883,429
35019,Kimia Farma - Apotek,Banjarmasin,Kalimantan Selatan,3.9873762376237609,404
97368,Kimia Farma - Klinik-Apotek-Laboratorium,Langsa,Aceh,3.9873595505617971,356
73596,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,3.9873315363881408,371
67373,Kimia Farma - Apotek,Subang,Jawa Barat,3.9873096446700527,394
93387,Kimia Farma - Klinik & Apotek,Langsa,Aceh,3.9872448979591826,392
35836,Kimia Farma - Apotek,Malang,Jawa Timur,3.9871428571428575,420
87785,Kimia Farma - Klinik & Apotek,Karawang,Jawa Barat,3.9870370370370312,378
66892,Kimia Farma - Klinik & Apotek,Tanjungpinang,Kepulauan Riau,3.9870229007633586,393
49468,Kimia Farma - Klinik-Apotek-Laboratorium,Pangkalpinang,Bangka Belitung,3.9869918699187008,369
42381,Kimia Farma - Klinik-Apotek-Laboratorium,Jambi,Jambi,3.9869230769230755,390
41375,Kimia Farma - Klinik & Apotek,Pontianak,Kalimantan Barat,3.9868217054263564,387
59017,Kimia Farma - Klinik & Apotek,Purwokerto,Jawa Tengah,3.9867724867724923,378
83939,Kimia Farma - Klinik-Apotek-Laboratorium,Kendari,Sulawesi Tenggara,3.9867499999999962,400
93047,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,3.986740331491712,362
51944,Kimia Farma - Klinik-Apotek-Laboratorium,Medan,Sumatera Utara,3.9866310160427809,374
92100,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,3.9866180048661795,411
52767,Kimia Farma - Klinik-Apotek-Laboratorium,Bandung,Jawa Barat,3.986582278481011,395
